Link,Name,Price,Color
https://www.carpages.ca//new-cars/nova-scotia/halifax/2023-volvo-s90-9106507/,2023 Volvo S90,"$86,445                            
+ tax & lic",Onyx Black Metallic
https://www.carpages.ca//used-cars/nova-scotia/halifax/2016-bmw-i8-9105982/,2016 BMW i8,"$98,990                            
+ tax & lic",Silver
https://www.carpages.ca//used-cars/ontario/ottawa/2020-ford-f-150-9105835/,2020 Ford F-150,"$50,917.25                            
+ tax & lic",Abyss Grey
https://www.carpages.ca//new-cars/british-columbia/abbotsford/2022-ford-explorer-9105760/,2022 Ford Explorer,"$64,510                            
+ tax & lic",Iconic Silver Metallic
https://www.carpages.ca//used-cars/british-columbia/surrey/2023-jeep-wrangler-9105598/,2023 Jeep Wrangler,"$78,488                            
+ tax & lic",Red
https://www.carpages.ca//used-cars/british-columbia/surrey/2022-jeep-wrangler-9105433/,2022 Jeep Wrangler,"$79,849                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/clarington/2022-chevrolet-bolt-9104776/,2022 Chevrolet Bolt,"$49,995                            
+ tax & lic",Blue
https://www.carpages.ca//new-cars/ontario/hagersville/2023-ford-f-150-9104287/,2023 Ford F-150,"$95,069                            
+ tax & lic",STAR WHITE METALLIC TRI-COAT
https://www.carpages.ca//new-cars/alberta/edmonton/2023-jaguar-f-pace-9104146/,2023 Jaguar F-PACE,"$98,534                            
+ tax & lic",
https://www.carpages.ca//used-cars/ontario/nepean/2021-hyundai-ioniq-9103777/,2021 Hyundai IONIQ,"$41,772                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sequoia-9103699/,2023 Toyota Sequoia,"$79,249                            
+ tax & lic",Magnetic Gray Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sequoia-9103696/,2023 Toyota Sequoia,"$92,249                            
+ tax & lic",Supersonic Red
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-sequoia-9103693/,2023 Toyota Sequoia,"$81,749                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/mississauga/2021-hyundai-elantra-9102190/,2021 Hyundai Elantra,"$40,495                            
+ tax & lic",Electric Shadow
https://www.carpages.ca//used-cars/ontario/mississauga/2022-hyundai-tucson-hybrid-9102184/,2022 Hyundai Tucson Hybrid,"$58,795                            
+ tax & lic",Deep Sea Blue
https://www.carpages.ca//used-cars/ontario/mississauga/2021-hyundai-santa-fe-9102181/,2021 Hyundai Santa Fe,"$54,995                            
+ tax & lic",LAGOON BLUE
https://www.carpages.ca//new-cars/ontario/bolton/2023-jeep-wrangler-9101785/,2023 Jeep Wrangler,"$77,795                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/bolton/2023-jeep-wrangler-9101770/,2023 Jeep Wrangler,"$76,440                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/bolton/2023-jeep-wrangler-9101764/,2023 Jeep Wrangler,"$75,848                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/ontario/bolton/2023-jeep-wrangler-9101743/,2023 Jeep Wrangler,"$70,490                            
+ tax & lic",Purple
https://www.carpages.ca//new-cars/ontario/bolton/2023-jeep-wrangler-9101740/,2023 Jeep Wrangler,"$69,550                            
+ tax & lic",Black
https://www.carpages.ca//new-cars/british-columbia/fort-st-john/2022-ford-f-150-9101002/,2022 Ford F-150,"$85,725                            
+ tax & lic",Iced Blue Silver Metallic
https://www.carpages.ca//used-cars/british-columbia/abbotsford/2019-hyundai-ioniq-hybrid-9100993/,2019 Hyundai Ioniq Hybrid,"$29,998                            
+ tax & lic",Intense Blue Metallic
https://www.carpages.ca//used-cars/alberta/high-river/2021-toyota-corolla-9100930/,2021 Toyota Corolla,"$37,995                            
+ tax & lic",Black Sand Pearl
https://www.carpages.ca//used-cars/ontario/st-catharines/2017-volvo-xc90-9100792/,2017 Volvo XC90,"$44,998                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/ontario/bolton/2022-toyota-sienna-9100678/,2022 Toyota Sienna,"$77,995                            
+ tax & lic",Ruby Flare Pearl
https://www.carpages.ca//used-cars/ontario/ottawa/2016-nissan-leaf-9100570/,2016 Nissan Leaf,"$24,627                            
+ tax & lic",Pearl White
https://www.carpages.ca//used-cars/ontario/ottawa/2019-kia-niro-9100567/,2019 Kia NIRO,"$47,887                            
+ tax & lic",Aurora Black
https://www.carpages.ca//used-cars/british-columbia/richmond/2022-lucid-air-9100432/,2022 Lucid Air,"$206,649                            
+ tax & lic",INFINITE BLACK
https://www.carpages.ca//used-cars/british-columbia/surrey/2021-toyota-rav4-9100261/,2021 Toyota RAV4,"$53,561                            
+ tax & lic",Silver
https://www.carpages.ca//new-cars/alberta/edmonton/2023-land-rover-defender-9100129/,2023 Land Rover Defender,"$116,054                            
+ tax & lic",Grey
https://www.carpages.ca//new-cars/alberta/edmonton/2022-ram-1500-9100048/,2022 RAM 1500,"$85,005                            
+ tax & lic",White
https://www.carpages.ca//used-cars/manitoba/winnipeg/2021-tesla-model-y-9099550/,2021 Tesla Model Y,"$79,992                            
+ tax & lic",Deep Blue Metallic
https://www.carpages.ca//used-cars/ontario/kingston/2022-tesla-model-y-9097864/,2022 Tesla Model Y,"$93,888                            
+ tax & lic",White
https://www.carpages.ca//used-cars/ontario/scarborough/2013-toyota-prius-9097858/,2013 Toyota Prius,"$13,995                            
+ tax & lic",Blue
https://www.carpages.ca//used-cars/saskatchewan/saskatoon/2017-ford-fusion-9097069/,2017 Ford Fusion,"$30,400                            
+ tax & lic",White Platinum Metallic Tri-Coat
https://www.carpages.ca//used-cars/ontario/guelph/2021-audi-a5-9096916/,2021 Audi A5,"$51,988                            
+ tax & lic",White
https://www.carpages.ca//used-cars/quebec/saint-hubert/2020-tesla-model-3-9095878/,2020 Tesla Model 3,"$56,970                            
+ tax & lic",Pearl White Multi-Coat
https://www.carpages.ca//used-cars/ontario/oakville/2018-tesla-model-3-9095236/,2018 Tesla Model 3,"$49,950                            
+ tax & lic",Red
https://www.carpages.ca//used-cars/ontario/ottawa/2022-tesla-model-y-9095164/,2022 Tesla Model Y,"$84,900                            
+ tax & lic",White
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9094495/,2022 Ford Escape,"$47,669                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9094414/,2022 Ford Escape,"$49,799                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//new-cars/british-columbia/vernon/2022-ford-escape-9094402/,2022 Ford Escape,"$49,799                            
+ tax & lic",Agate Black Metallic
https://www.carpages.ca//used-cars/british-columbia/abbotsford/2021-ford-mustang-mach-e-9094297/,2021 Ford Mustang MACH-E,"$76,888                            
+ tax & lic",
https://www.carpages.ca//used-cars/manitoba/winnipeg/2021-audi-q5-9093658/,2021 Audi Q5,"$64,500                            
+ tax & lic",Ultra Blue Metallic
https://www.carpages.ca//new-cars/new-brunswick/saint-john/2022-mercedes-benz-gle-9093565/,2022 Mercedes-Benz GLE,"$197,227                            
+ tax & lic",Obsidian Black Met
https://www.carpages.ca//used-cars/british-columbia/surrey/2022-tesla-model-y-9093433/,2022 Tesla Model Y,"$100,488                            
+ tax & lic",Grey
https://www.carpages.ca//new-cars/alberta/red-deer/2022-lincoln-corsair-9092599/,2022 Lincoln Corsair,"$78,120                            
+ tax & lic",Black
https://www.carpages.ca//used-cars/manitoba/winnipeg/2022-hyundai-ioniq-5-9092509/,2022 Hyundai IONIQ 5,"$75,801                            
+ tax & lic",Cyber Grey
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-camry-9092449/,2023 Toyota Camry,"$34,883                            
+ tax & lic",Midnight Black Metallic
https://www.carpages.ca//new-cars/manitoba/winnipeg/2023-toyota-camry-9092446/,2023 Toyota Camry,"$41,483                            
+ tax & lic",Pre-Dawn Grey Mica
